Key,xTSNE,yTSNE
ground ambulance,18.174862,0.44833678
diggs,-25.539782,-32.41884
cadkey,-8.558723,27.482067
eventstudio software,-35.111824,-7.6113887
metalogix,-41.212288,-13.779279
mudbox,-38.061672,-28.43854
disk jockey,-28.215504,-31.915707
calabash,-55.750397,-2.0147378
language evaluation,16.998922,-21.894672
neolane,-24.814877,-38.793205
structural steel design,2.2034197,37.060917
salesforce steelbrick,-34.91869,-17.798622
binocular vision,15.961277,2.8949654
vestibular rehabilitation,37.11605,-17.487421
oracle engineered systems,-44.874058,-0.20302285
plant efficiency improvement,-1.8662162,23.044601
neuropathy,38.986813,-8.345762
mimix,-41.484673,4.9520726
rail safety,10.741039,50.221344
hearing assessment,37.30175,-18.53085
inventory valuation,3.132957,5.749778
cross-channel marketing,-20.859304,-33.594635
i&am planning,-55.44309,9.750381
qnx operating system,-25.020002,25.284994
graphic design industry knowledge,-31.791145,-28.260836
sustainability improvement,9.39932,23.93805
rumba,-36.043613,6.7028522
swahili,15.960661,-22.479902
call center technical support,-40.041798,12.018227
sales lead identification,-13.308811,-18.52047
facebook api,-51.76518,-16.830887
mckesson star system,34.482285,-30.712685
pipeline planning,-5.7610846,-15.490783
antineoplastic,24.046844,9.332252
coastal engineering,12.743812,41.0801
ibm xiv,-48.013622,7.052183
conjoint analysis,-15.284783,-32.318867
tamil,15.003412,-23.577902
child and family studies,21.389282,-17.69454
cataract surgery,46.943005,6.3903465
hydraulic benders,-9.235175,41.329605
calypso (c++),7.167613,-4.8609195
environmental medicine,31.377625,-7.6241665
environmental site assessment,14.08799,38.469532
motivational speaking,-7.2947927,-25.465824
research council,10.18352,-10.654751
nexgen automation,-31.263517,-35.85457
microsoft basic,3.3722444,-12.193985
sound forge,-33.37447,-32.47988
energy saving products,4.9040475,26.99959
income tax accounting,-0.6670956,-32.294754
stoma,32.71049,0.8346604
teradata aster,-61.97571,-13.505679
ventricular assist device,39.330364,-0.1483256
cross-site scripting,-58.954723,17.2344
scanning electron microscope,-14.047711,25.250603
applescript,-36.013138,12.870792
manual welding,-10.595608,47.052963
e-media development,-27.903133,-28.073608
intake coordination,25.855476,-23.832232
planning and sourcing,2.0007443,3.8758411
corel painter,-35.57628,-29.371254
seamanship,19.2943,34.342842
cell phone instruction,-33.8062,11.8869095
internal sales processes,-12.757012,-23.38572
clintrial,47.469395,-24.319443
mrsa,31.646145,0.5939777
dialectical behavioral therapy,25.30123,-16.172459
iec 61508,-22.270828,24.218138
environmental hazard identification,11.128478,31.600819
apoptosis,50.937023,23.19057
academic program development,18.44348,-39.539295
sarcoma,43.203136,-9.056308
mediawiki,-56.414654,-5.202896
fine needle aspirations (fna),40.386887,14.51276
aster data systems,-62.411297,-13.9712
diarrhea diagnosis / treatment,36.090015,-9.277635
inventory distribution,6.6587224,6.471692
child cognitive development,21.121374,-36.286488
ms dos,-37.970425,11.088544
softdent,39.16145,39.09575
support to field operations,4.662039,-6.413286
alcohol rubs,23.940498,-2.2268267
jd edwards (jde) world,-33.930332,-0.064893976
threadx,-24.921993,25.961523
belt conveyors,-5.537695,37.980316
sexually transmitted disease knowledge,30.373043,-11.4897585
atg dynamo,-50.136578,-10.787169
subordination agreements,2.1002522,-47.1413
clinical nurse specialist (cns),34.589455,-8.192114
extrahop,-60.0347,-1.0175115
risk based capital,-9.491204,-48.78356
kinaxis,0.14718102,7.2270246
health treatment,25.235676,-13.88956
supply chain planning systems,0.53967583,7.492464
membrane filtration,38.47138,26.980724
process change control,-4.975432,20.725965
compass,-46.963562,-14.796223
turret presses,-11.7948885,45.35399
supply contract negotiation,2.6633506,3.4034152
spring web flow,-51.12662,-8.750929
oracle time & labor,-30.990316,-10.367219
investigative journalism,-28.474022,-33.823982
external marketing,-18.619371,-27.269485
military sales,-9.924778,-17.989563
equipment implementation,-4.273544,27.815851
systems integration sales,-12.530695,-19.457832
e-waste,10.939527,22.42141
nuchal,36.71378,8.106811
normal saline,32.390526,1.5759625
ibm tririga,-40.407257,-7.9415593
sccs,-45.87502,1.5213743
pelvic exam,34.976143,3.1875587
international procurement,3.1251338,2.2563689
kronos software,6.9330306,-33.680466
microsoft forefront identity manager,-49.509583,10.852705
hereditary cancer,41.245495,-14.209115
vormetric,-55.845417,13.292946
axure rp,-42.21825,-31.621151
viral hepatitis,30.972288,-12.315073
silver soldering,-7.899441,47.85942
inventory demand,3.4749317,6.3856516
stainless steel welding,-10.8810005,48.019276
analog to digital converter (adc),-21.927797,27.906805
medical record purging,28.487677,-29.65669
unix kernel,-51.426964,4.7409205
low level virtual machine (llvm),-26.6287,23.805532
dslam,-43.769337,20.777756
swedish massage,30.992455,-22.879791
advanced encryption standard (aes),-51.49383,13.022502
enterprise master patient index (empi),34.646187,-31.03138
securities settlement,-8.675461,-45.41688
interstate commerce commission (icc) regulations,5.3509703,52.867058
sphinx,-56.67004,-13.692507
javafx,-49.631344,-9.422827
hr project management,7.970825,-38.294598
ibm directory integrator,-56.211514,8.680541
crop management,23.350676,35.860157
lauterbach,-24.883953,25.921045
remediation design,12.564821,37.91412
display network,-21.239138,-36.20379
covisint,-6.098301,15.305502
e-media management,-27.907095,-27.886398
emissions inventories,11.993334,36.224396
enterprise mobility management,-48.474655,13.671322
basic banking knowledge,-4.8425646,-44.57589
hospital supply stocking,20.424267,12.581296
patient immobilization,32.776134,8.934759
abend-aid,-38.02063,4.28956
technical illustration,-32.64777,-27.265474
heimlich maneuver,23.456812,-11.986367
forecasting production and reserves,2.0248616,-2.2251105
solvency ii directive,-9.4936285,-48.83812
refinery industry knowledge,5.460764,33.460514
sickle cell disease knowledge,42.046535,-9.678292
conference coordination,5.6518536,-19.438948
business intelligence data modeling,-36.419865,-8.124764
stress echocardiography,36.05818,6.742185
biopharmaceutics,49.578297,-21.584932
alert logic,-58.13716,12.38002
customer service training,-1.9683297,-23.86559
organizing office supplies,7.836612,-20.716942
individual financial goals,-4.9442477,-40.8984
high cholesterol,38.82355,-10.593577
colon cancer knowledge,42.309757,-9.384756
advanced packaging,-13.264816,26.098867
pressure washers,0.919438,49.87744
the open group architecture framework (togaf),-42.11394,-4.8977633
winzip,-36.6998,10.65399
hydraulic and electrical diagnosis,-6.1924043,40.814926
personal health records,34.795338,-27.179901
guided practice,20.97047,-36.40529
ng tube,35.784637,2.6991
sales tours,-2.9283047,-20.924236
screenwriting,-33.778706,-36.355335
javadoc,-49.1688,-8.457778
peoplesoft accounting,2.177575,-28.464626
mcafee virusscan,-46.49039,12.782979
digital test instruments,-11.305653,35.99459
auto-titrators,40.89073,24.576483
intel x86,-25.829895,23.468235
papanicolaou (pap) smear,32.2142,-8.762496
jigsaws,-8.561797,46.873634
graph-based algorithms,-53.430126,-28.329212
crack sealing,1.8189975,50.26155
cfml,-44.885998,-16.28851
promotional announcements,-25.374472,-27.368252
water planning,13.73029,41.34319
time sheet preparation,7.420127,-22.178566
opengl shading language (glsl),-38.650936,-27.14883
business-it alignment,-41.540253,-5.2737556
reduce absenteeism,9.376971,-37.637833
computerized payroll systems,4.920639,-33.093468
gas management,5.0600834,32.606613
dock-to-stock,-5.184124,22.707253
hcpcs level ii,30.200583,-34.765118
socket.io,-52.002396,-14.306175
penicillin,35.179493,29.26744
ecological / environmental impact studies,11.855874,43.692062
transesophageal echocardiography,36.075798,6.72553
nielsen adviews,-18.965992,-37.770737
personnel orientation,10.622315,-9.61729
hypoglycemia,36.147083,-10.929934
microrna,50.966118,20.305773
psychiatric interventions,25.907448,-15.050982
water quality sampling,12.002583,39.11989
mediamatrix,-19.60495,-38.078873
apache cordova,-49.688572,-16.342499
proprietary education,19.53813,-42.22745
stem cell research,47.59255,18.19364
oral health improvement,40.00147,40.019554
lithotripsy,40.391624,-2.7338083
basic accounting knowledge,6.2177467,-25.643847
computerized inventory management,6.98984,8.321779
ebay enterprise,-21.26151,-18.680012
bench skills,41.089764,21.509844
gray box testing,-54.443348,-0.58881253
methanol,5.521425,33.593254
pharmaceuticals labeling,23.817047,8.887935
protein assays,48.68821,24.161068
infrared cameras,-10.570201,34.594288
energy efficient building,6.174399,27.599483
osteoarthritis,42.945,-12.418584
high speed rail,10.7452135,48.187496
source selection documentation,4.2935524,0.13711536
fusebox,-44.94707,-16.52303
high yield bonds,-9.939725,-43.29207
sales networking,-14.872481,-21.89848
medical scientist,50.573326,-22.687506
genetic engineering,48.29542,19.291096
skill (programming language),-25.842308,27.927616
appendicitis,48.767075,-4.3060174
oracle http server,-48.147427,-1.5834346
crownpeak,-42.138462,-20.689545
nist sp 800-37,-56.687366,21.845037
virtual agents,-48.325394,-23.40473
air sealing,4.905477,25.54177
eucalyptus software,-60.655613,-7.4881215
lymphatic,33.420193,-8.187293
eudora,-36.5256,12.090493
cloud security architecture,-58.48633,13.194402
bronchitis,45.19583,-0.7702073
food measuring,16.255966,-8.4733925
microsoft windows platform,-41.818806,-11.6280775
globus,-30.221027,11.253873
database information accessing,5.3042927,-11.063144
rototillers,1.4684545,50.823654
medical residency,34.34524,-6.5578523
body panel repair,-15.664701,52.123795
hlsl (high level shading language),-38.624058,-27.347036
workplace design,6.5337567,20.711128
vaadin,-52.10546,-8.827538
gift accounting,3.266729,-30.261335
microsoft netmeeting,-35.613026,11.314465
haulage,7.0065403,36.17992
engagement marketing,-19.599426,-28.918583
patient needs assessment,27.003738,-3.9596515
building permit applications,14.659918,45.66552
light electrical work,-4.65517,49.86992
eeo reporting,8.377975,-37.33726
plant taxonomy,19.7806,38.850544
educational games,-38.58798,-32.11947
healthy meal preparation,19.467379,-14.953995
prepares data packages,-7.9991875,21.215979
circumcision,34.10334,1.6127031
unity (programming language),-39.284878,-27.389458
mxnet,-54.74731,-27.905945
palo alto networks - next generation firewall,-49.956997,18.367226
human papilloma virus (hpv),34.27121,-11.999085
cell growth,47.09994,24.22343
libray of congress subject headings,-33.16651,-46.297276
myocardial infarction diagnosis / treatment,39.073795,-0.79155934
machine oiling,-10.417008,46.224476
joint aspiration,33.993984,-1.2667823
blister packaging,0.8227826,19.612736
kidney cancer knowledge,43.76413,-11.271156
teamforge,-50.296448,-2.9355812
hazardous materials markings,3.4314167,14.841911
radiation safety measures,32.49199,8.581273
psychosomatic,38.86119,-6.5610433
speech impairment,8.547345,-12.292328
conscious sedation administration,38.681763,1.6241343
third party advertising,-20.274368,-33.27601
naive bayes,-54.13415,-29.95219
pre - press production,-31.338728,-29.546394
motorcycle sales,-16.99446,-21.794073
heavy rail,10.358972,48.75183
filezilla,-49.553295,0.84236455
oblix,-54.3814,8.806225
cept,-57.53077,18.290976
neurogenic,35.998764,-19.697256
risk/reward tradeoff analysis,-7.854188,-48.751156
perinatology,36.98477,8.039238
signal controls,10.109406,47.25629
loan application guidance,-1.0704249,-49.75054
rapidminer,-51.88749,-29.537882
united states public health service,29.187544,-9.259029
breast biopsy,33.737957,6.830835
radiographic testing,-3.9917026,26.81175
jshint,-51.684254,-14.348554
data services industry knowledge,-39.6302,22.315601
specimen analysis,39.564716,17.075722
security assessments,-56.65521,18.877094
market monitoring,-11.568723,-42.586636
rebar tying,-14.962698,50.233727
metricstream,-52.87639,19.655243
electronic indexing,-40.85598,-36.262703
movex,-33.194916,0.8238514
wireless data service,-39.211075,27.915634
waste-to-energy,5.7365937,31.885212
datameer,-61.90385,-15.288558
jet calibration (jetcal),-13.202107,53.45941
neuromuscular disorders,41.548855,-12.271803
health care informatics,34.183773,-31.685026
iscs,-24.012852,-10.108848
longitudinal study,43.148746,-20.561596
fundez,3.1678376,-29.68783
payroll record keeping,4.932143,-33.10944
cch prosystem,-2.0984983,-32.342506
websphere cast iron cloud,-37.00618,-17.691595
auditor qualifications,1.5480832,-37.945175
arcserver,-29.209513,14.368959
dental irrigation,42.836742,40.00245
genetic disease knowledge,40.760372,-14.042067
vehicle construction,11.095389,-25.283182
renewable energy development,6.8702655,29.355831
zuken,-20.366953,27.728724
financial services marketing,-19.900272,-30.337494
multi-engine land,-17.26456,17.983095
fibrosis,49.08418,17.65963
solar technology,3.0078626,28.841902
fund disbursement,0.92240095,-23.934908
environmental litigation,13.288787,-31.693739
opennms,-59.209534,-4.997549
mysap,-29.502949,-4.7117925
cognos analysis studio,-35.150066,-7.5292907
financial policy development,2.21293,-30.219978
warfarin,24.876663,7.08539
banyan vines,-6.505107,-3.3137407
ethylene oxide (eto) sterilization,27.137955,18.110159
speed square,-6.344905,52.9258
inbound marketing,-22.126677,-32.475445
opendeploy,-41.098156,-18.92036
java standard edition,-49.424473,-9.001872
network protocol analysis,-50.028717,17.212406
oracle adaptive access manager (oaam),-54.73402,7.6449404
prepayment modeling,-10.923497,-47.802483
