Key,xTSNE,yTSNE
automotive services industry knowledge,16.716057,48.443222
workers' compensation,15.01738,-29.629616
auto repair,16.500063,48.35371
diagnosis of drivability,15.050197,48.408627
team foundation server,-43.631775,7.2641973
microsoft tfs,-43.496147,7.384291
jscript,-47.97882,6.654932
junit,-65.554794,-6.3665357
failover,-39.151173,22.14173
jboss,-64.530594,-4.6905518
selenium,-57.518024,13.482913
technical recruiting,-0.42990628,-26.304712
recruiting,-0.1100834,-26.47561
jboss application server,-64.42424,-4.6828046
audio / visual knowledge,-30.373844,9.980297
insurance recommendation,-6.621992,-40.040188
document delivery,-23.900312,7.8569045
portal servers,-45.108856,-1.1956221
bartending,29.894608,-23.645033
office skills,21.560364,-20.703903
emergency medical care,30.152578,-6.220988
home management,42.8063,-22.66801
medication administration,58.1443,-21.6317
injury treatment,45.969105,-19.761316
medicare/medicaid knowledge,44.225903,-39.24951
managed care industry knowledge,43.931465,-38.850246
sales cycle,-13.410309,-22.419878
business-to-business sales,-8.416976,-26.7229
medical equipment industry knowledge,42.039406,11.600571
business-to-business,-14.641513,-18.84743
payroll services,8.069612,-34.407257
marketing sales,-13.766134,-27.803762
case file management,25.022669,-26.810472
wordperfect,22.418007,-21.840313
brand marketing,-18.860554,-36.37303
swot analysis,-15.673838,-26.935081
proposal writing,-5.004325,-11.677424
brand planning,-18.57698,-36.7334
mental illness,42.254635,-26.695797
social services industry knowledge,40.743958,-25.910292
psychiatry,44.25826,-25.7577
ibm mqseries,-46.407547,-2.0681167
information technology industry knowledge,-11.60309,1.9162668
role playing games(rpg),-28.729807,13.755302
structured programming,-24.060751,11.27236
systems management,-34.8264,24.594988
occupational medicine,55.482353,-12.962705
occupational therapy,52.593216,-30.843565
program development,9.709319,-12.568361
new business development,-1.7435627,-14.740526
account consultations,-10.455059,-22.778683
ad hoc analysis,3.5727513,-40.53927
housekeeping,30.087736,-20.50637
curriculum development,28.505161,-45.424953
blackboard lms / cms,26.548826,-49.447105
program implementation,9.47249,-12.686147
financial consulting,15.176332,-16.49391
xml schemas,-50.984573,-0.8854142
engineering design and installation,4.1111727,34.319706
engineering design,4.100301,34.27991
manufacturing engineering,3.834642,36.80664
batch records,44.90944,14.798928
equipment monitoring,21.056675,25.09978
good manufacturing practices (gmp),44.4769,14.868318
aseptic technique,65.137436,-10.365143
proteins,58.29565,20.188818
inside sales,-7.0247235,-26.83576
sales calls,-11.03859,-25.637484
real estate lending,4.076336,-68.0958
nurturing environment,36.898273,-31.310493
early childhood education,37.869858,-31.530703
child care facility,37.33294,-31.586285
vhsic hardware description language (vhdl),-11.927057,46.96334
avionics,-5.824795,30.969425
government regulations,10.99061,-13.056618
chemical industry knowledge,29.087593,36.54437
medical abstraction,54.591187,-47.60703
medical records scanning,56.72681,-43.9044
health insurance portability and accountability act (hipaa),48.593365,-37.90051
clinical experience,49.79747,-21.900846
medical records review,54.365112,-42.30235
medical records completion,58.05071,-41.559013
electronics industry knowledge,-4.2057247,47.039413
calibration,54.350452,8.809003
data security,-28.834276,17.804054
hipaa compliance,48.51136,-37.903137
insulation,20.44519,16.39495
window installation,19.024187,64.264656
finish carpentry,19.800232,63.865467
framing,-2.4438715,-3.0058012
satisfaction failure correction,10.256582,-10.260983
preparing proposals,-5.1028724,-11.880973
electrical work,3.4659686,56.269703
heavy industrial project experience,16.002615,35.870224
community relations,-5.1244354,-31.706171
final cut pro,-46.395683,-42.182365
data reports,3.4066346,-7.3878856
healthcare information,49.607204,-46.906532
infection control,55.456062,-20.85688
program evaluation,17.130104,-11.320676
business systems analysis,-14.552781,5.102073
data migration,-28.020226,2.181287
laboratory automation,61.463936,13.81554
laboratory information management system (lims),52.41622,14.373601
network hardware,-33.70477,37.447254
consumer electronics,-3.2024183,15.486568
soldering,-1.2802527,48.04304
business consulting,-13.171504,3.223653
network testing,-33.869694,38.912643
information security,-50.047222,42.111538
penetration testing,-57.44245,45.436813
enterprise application integration,-47.663223,-1.4422504
siebel crm,-18.00676,-16.136639
product marketing,-17.170988,-28.00812
articulating value propositions,-13.721858,-25.239063
robotics,-8.123181,54.82276
meeting planning/facilitation,-5.037862,1.9982095
product development,-3.304484,17.510798
risk assessment,11.845748,-15.710226
inspection records,25.899717,23.533813
new product information,-5.969762,-16.260977
labor relations,8.846877,-24.431322
material handling equipment,19.597597,8.179572
office supply ordering,23.921396,-20.342014
note taking,15.735693,-18.751255
linux scripting,-46.130962,16.75964
oracle manufacturing,-37.909836,-4.8922663
oracle hrms,-36.072372,-5.853093
hrms,-34.461235,-6.5888877
oracle hcm assessments,-35.93089,-6.000305
application design,-19.9251,5.978584
adobe flash,-45.77274,-32.099953
contract negotiation,3.3076315,-1.1441056
urinalysis,14.282039,-9.600035
physical medicine,58.063324,-9.144838
biomedical research,50.154343,8.775216
patient advocacy,50.091686,-19.257147
calendar management,24.020533,-21.473234
patient preparation,62.777325,-24.92673
taking messages,23.436037,-19.892843
financial industry knowledge,0.71882683,-57.834698
finite element analysis,1.8792441,38.89433
project design,-6.7233777,18.222935
scalability design,-47.00168,11.611506
togaf,-20.29785,10.237779
content management,-41.630486,-32.49666
profit targets,-14.15708,-30.370747
feasibility studies,-11.08789,13.063641
training documentation,-11.624708,5.7496386
dynamic host configuration protocol (dhcp),-40.033985,32.052597
cisco call manager,-31.471071,43.899982
domain name system (dns),-40.08752,32.174618
cisco unified contact center express (uccx),-31.305067,44.7238
tacacs,-41.196182,44.69337
wireless local area network (lan),-37.84547,45.631783
unified communications,-31.037542,43.717686
order to cash processing,-1.0243566,4.9565067
speech therapy,53.362183,-30.836449
pathology,53.986847,-5.7332015
ebusiness,-38.813335,-4.555167
rules engines,-69.8005,-10.468602
dojo toolkit,-59.65112,-2.8977644
enterprise java beans,-64.324066,-7.2626386
java message service (jms),-64.39315,-6.8225546
java server pages (jsp),-63.600143,-6.844972
servlets,-64.37488,-7.0717354
spring framework,-66.200615,-6.8737836
hospice,39.32016,-20.460924
filemaker pro,-41.241924,-35.06957
library reference,-21.86826,-63.37099
jquery,-57.354393,-2.5949092
rational unified process,-50.035084,1.2727189
javaserver faces,-64.59619,-8.413761
consumer electronics industry knowledge,-3.2668793,15.594566
industrial design,-51.915142,-35.735256
animation,-47.82413,-33.753166
illustration,-46.03812,-35.34244
interior architecture,-5.8712053,22.242327
lecturer,27.487963,-47.212265
contract review,4.02494,-1.3734525
management training,6.4987445,-21.374302
vehicle design,-2.4439538,39.26778
art direction,-48.530178,-36.936314
macromedia fireworks,-45.817432,-33.00617
adobe aftereffects,-46.92605,-40.84501
motion graphics,-47.140182,-40.601368
website production,-41.96887,-32.74459
release notes,-17.155201,9.042155
trading strategy,-7.526911,-56.11816
risk system,-6.1356835,-59.921024
data integrity,-24.545578,1.5490648
statistical analysis,-27.77762,-15.764391
spss,-26.771654,-18.793152
statistics,-27.802399,-15.775956
vaccines,41.915638,-7.406606
vaccination,40.08077,-7.6584067
stata,-27.069136,-19.089561
data cleaning,-27.622452,-19.061773
hepatitis b,39.967533,-7.504345
vertical integration,-3.3604574,-4.475765
supplier development,4.1138744,7.289413
iso 9000,4.6942716,25.153522
failure mode and effects analysis (fmea),2.5430593,24.92243
barcode scanning,14.219559,1.7161725
electronic medical records,49.319748,-45.539417
patient flow,59.579025,-26.322166
legal documentation,22.775808,-28.570608
policy development,12.62018,-11.789039
policy implementation,12.37092,-11.7834835
legal document composition,22.744396,-28.509604
deductions knowledge,8.748794,-35.459164
budget preparation,8.140111,-15.225959
policy evaluation,13.35386,-12.023794
group insurance,-2.6927507,-37.89629
loan processing,4.37254,-67.520195
financial records maintenance,11.52509,-35.67193
family medical leave act (fmla),9.772447,-25.690466
brokerage industry knowledge,-1.1526598,-56.97235
document review,22.871578,-25.774536
criminal justice,25.23398,-8.838358
clinical affairs,44.40659,6.6323504
data integration,-29.449507,1.9265306
shipping and receiving,19.121433,6.869353
advertising,-23.518406,-45.546795
current good manufacturing practices (cgmp),44.714725,14.778308
biopharmaceutical industry knowledge,44.83095,11.164961
cell biology,61.432514,17.879757
biotechnology industry knowledge,44.664406,10.979243
bioreactors,55.191372,19.583979
molecular biology,61.823383,17.431913
technology transfer,48.05254,17.075346
food industry knowledge,33.2059,17.355976
film industry knowledge,-42.93934,-43.09494
human resource information system (hris),7.32841,-29.573727
lesson planning,29.893852,-45.15277
environmental consulting,38.511864,35.80676
geology,39.655888,37.023144
brownfields,36.636936,36.744778
environmental engineering,37.362457,36.12763
extrusion,8.953928,46.30561
new product development,-3.1967533,17.514694
engineering supervision,-0.9414763,34.109383
computer aided drafting/design (cad),7.365472,36.555016
hydraulics,2.7127657,50.05588
blood collection,57.98188,2.5341575
transfusion,60.227493,7.9859786
phlebotomy,58.185505,2.6654913
assisted living,38.42556,-21.047976
digital signal processing (dsp),-11.832607,43.994648
backup exec,-40.534485,28.074234
xhtml,-56.355564,-3.5995624
active directory management,-40.91853,30.435259
network infrastructure (edge poe devices),-34.824192,38.00554
business operations,3.8399503,-11.598561
file servers,-33.683197,28.931473
blackberry enterprise server,-39.780144,30.678726
ethernet,-31.58356,37.201656
transportation management systems,14.491322,12.017127
intensive care unit (icu) experience,55.16782,-17.585121
medical records administration,56.79411,-40.383247
medical records documentation,58.06886,-41.5842
community management,-35.32493,-43.07031
service improvement,7.0690646,-7.230996
ac/dc drives and motors,-1.9306754,53.372223
auditing standards,16.904907,-47.354435
tax and financial document review,11.994209,-50.71918
telemarketing,-6.9365096,-27.310951
data archiving,-35.001507,10.9669485
processing item returns,12.071338,-0.3350468
chemistry,52.895844,12.16859
laboratory research,51.139935,9.952871
analytical chemistry,54.850178,15.146807
uv-vis,54.449547,15.999242
high-performance liquid chromatography (hplc),54.77015,16.06145
employee relations,8.294641,-24.58386
resource management,-5.960525,-0.0060091927
elder care,37.788197,-20.296698
securities,-3.367817,-56.207783
medical assistance,61.40718,-21.826431
oil changes,16.162462,50.77494
restaurant management,29.406023,-17.64904
internal auditing,17.185808,-46.619167
patient treatment,55.97368,-23.892553
range of motion exercises,71.22726,-27.040604
satellite placement assessment,7.7494764,58.424458
guest services,3.3853269,-19.159868
commercial construction,18.182325,36.123894
construction industry knowledge,18.232342,35.39004
safety training,29.779295,25.638363
caulking,20.25472,61.71171
cardiology,57.177094,-10.628192
knowledge management,-8.822194,1.21017
interqual criteria,45.31595,-36.44794
radiology,68.905464,-6.81485
clinical documentation,52.158035,-44.64242
siemens nixdorf hardware,-8.318624,7.0612636
process equipment,9.732767,27.619553
industrial engineering,10.9575615,21.91095
ladder logic,-5.318984,57.190464
teradata,-30.998625,0.2529735
erwin,-32.445396,2.3820088
xcelsius,-29.07914,-3.4806356
online analytical processing (olap),-30.600378,1.044124
lean manufacturing,6.7580185,21.149857
electrical utility industry knowledge,25.25948,39.457417
power distribution systems,-1.0640205,55.098667
engineering support,3.1100194,33.16517
distributed control systems (dcs),-5.235964,59.01913
troubleshooting technical issues,-9.44237,9.196148
cost estimation,14.543223,33.946938
transformers,-1.074829,56.900417
switchgear,-1.088296,56.181908
power distribution,-0.9946446,54.881355
cash flow forecasting,6.3737965,-43.678036
